Accident_Chainage,Accident_LATITUDE,Accident_LONGITUDE,Equipment_Chainage,Equip_LATITUDE,Equip_LONGITUDE
55.65,78.5240199774998,17.5888499774998,55.9,78.52627,17.5911
55.8,78.5253699909999,17.5901999909999,55.9,78.52627,17.5911
55.8,78.5253699909999,17.5901999909999,55.9,78.52627,17.5911
56,78.5271700090001,17.5920000090001,55.9,78.52627,17.5911
56,78.5271700090001,17.5920000090001,55.9,78.52627,17.5911
56,78.5271700090001,17.5920000090001,55.9,78.52627,17.5911
56,78.5271700090001,17.5920000090001,55.9,78.52627,17.5911
56,78.5271700090001,17.5920000090001,55.9,78.52627,17.5911
56.5,78.5320299639996,17.5861599639996,56.9,78.53563,17.58976
56.5,78.5320299639996,17.5861599639996,56.9,78.53563,17.58976
56.5,78.5320299639996,17.5861599639996,56.9,78.53563,17.58976
56.8,78.5347299909999,17.5888599909999,56.9,78.53563,17.58976
57,78.5365300090001,17.5906600090001,56.9,78.53563,17.58976
57,78.5365300090001,17.5906600090001,56.9,78.53563,17.58976
57,78.5365300090001,17.5906600090001,56.9,78.53563,17.58976
57,78.5365300090001,17.5906600090001,56.9,78.53563,17.58976
57,78.5365300090001,17.5906600090001,56.9,78.53563,17.58976
57,78.5365300090001,17.5906600090001,56.9,78.53563,17.58976
57,78.5365300090001,17.5906600090001,56.9,78.53563,17.58976
57,78.5365300090001,17.5906600090001,56.9,78.53563,17.58976
57.2,78.5383300270003,17.5924600270003,56.9,78.53563,17.58976
57.2,78.5383300270003,17.5924600270003,56.9,78.53563,17.58976
57.5,78.5412399639996,17.5844199639996,57.9,78.54484,17.58802
57.6,78.5421399729997,17.5853199729997,57.9,78.54484,17.58802
57.7,78.5430399819998,17.5862199819998,57.9,78.54484,17.58802
57.9,78.54484,17.58802,57.9,78.54484,17.58802
58,78.5457400090001,17.5889200090001,57.9,78.54484,17.58802
58,78.5457400090001,17.5889200090001,57.9,78.54484,17.58802
58,78.5457400090001,17.5889200090001,57.9,78.54484,17.58802
58,78.5457400090001,17.5889200090001,57.9,78.54484,17.58802
58,78.5457400090001,17.5889200090001,57.9,78.54484,17.58802
58,78.5457400090001,17.5889200090001,57.9,78.54484,17.58802
58.2,78.5475400270003,17.5907200270003,57.9,78.54484,17.58802
58.2,78.5475400270003,17.5907200270003,57.9,78.54484,17.58802
58.4,78.5493400450005,17.5925200450005,57.9,78.54484,17.58802
59,78.5544100090001,17.5854700090001,58.9,78.55351,17.58457
59,78.5544100090001,17.5854700090001,58.9,78.55351,17.58457
59,78.5544100090001,17.5854700090001,58.9,78.55351,17.58457
59,78.5544100090001,17.5854700090001,58.9,78.55351,17.58457
59,78.5544100090001,17.5854700090001,58.9,78.55351,17.58457
59.1,78.5553100180002,17.5863700180002,58.9,78.55351,17.58457
59.5,78.5590500090001,17.5840000090001,59.4,78.55815,17.5831
59.8,78.5613999819998,17.5788499819998,60,78.5632,17.58065
59.95,78.5627499955,17.5801999955,60,78.5632,17.58065
59.95,78.5627499955,17.5801999955,60,78.5632,17.58065
59.95,78.5627499955,17.5801999955,60,78.5632,17.58065
60,78.5632,17.58065,60,78.5632,17.58065
60,78.5632,17.58065,60,78.5632,17.58065
60,78.5632,17.58065,60,78.5632,17.58065
60,78.5632,17.58065,60,78.5632,17.58065
60,78.5632,17.58065,60,78.5632,17.58065
60,78.5632,17.58065,60,78.5632,17.58065
60,78.5632,17.58065,60,78.5632,17.58065
60,78.5632,17.58065,60,78.5632,17.58065
60.5,78.5675599801998,17.5762499801998,60.72,78.56954,17.57823
60.6,78.5684599891999,17.5771499891999,60.72,78.56954,17.57823
60.7,78.5693599982,17.5780499982,60.72,78.56954,17.57823
60.72,78.56954,17.57823,60.72,78.56954,17.57823
60.72,78.56954,17.57823,60.72,78.56954,17.57823
60.72,78.56954,17.57823,60.72,78.56954,17.57823
60.72,78.56954,17.57823,60.72,78.56954,17.57823
60.72,78.56954,17.57823,60.72,78.56954,17.57823
60.72,78.56954,17.57823,60.72,78.56954,17.57823
60.72,78.56954,17.57823,60.72,78.56954,17.57823
60.72,78.56954,17.57823,60.72,78.56954,17.57823
60.72,78.56954,17.57823,60.72,78.56954,17.57823
60.72,78.56954,17.57823,60.72,78.56954,17.57823
60.72,78.56954,17.57823,60.72,78.56954,17.57823
60.72,78.56954,17.57823,60.72,78.56954,17.57823
60.72,78.56954,17.57823,60.72,78.56954,17.57823
60.72,78.56954,17.57823,60.72,78.56954,17.57823
60.72,78.56954,17.57823,60.72,78.56954,17.57823
60.72,78.56954,17.57823,60.72,78.56954,17.57823
60.72,78.56954,17.57823,60.72,78.56954,17.57823
60.72,78.56954,17.57823,60.72,78.56954,17.57823
60.72,78.56954,17.57823,60.72,78.56954,17.57823
60.72,78.56954,17.57823,60.72,78.56954,17.57823
60.75,78.5698100027,17.5785000027,60.72,78.56954,17.57823
60.95,78.5715949932499,17.5769249932499,61.025,78.57227,17.5776
60.95,78.5715949932499,17.5769249932499,61.025,78.57227,17.5776
61,78.57204499775,17.57737499775,61.025,78.57227,17.5776
61,78.57204499775,17.57737499775,61.025,78.57227,17.5776
61,78.57204499775,17.57737499775,61.025,78.57227,17.5776
61,78.57204499775,17.57737499775,61.025,78.57227,17.5776
61,78.57204499775,17.57737499775,61.025,78.57227,17.5776
61,78.57204499775,17.57737499775,61.025,78.57227,17.5776
61,78.57204499775,17.57737499775,61.025,78.57227,17.5776
61,78.57204499775,17.57737499775,61.025,78.57227,17.5776
61,78.57204499775,17.57737499775,61.025,78.57227,17.5776
61,78.57204499775,17.57737499775,61.025,78.57227,17.5776
61.05,78.57249500225,17.57782500225,61.025,78.57227,17.5776
61.1,78.57146,17.57603,61.1,78.57146,17.57603
61.1,78.57146,17.57603,61.1,78.57146,17.57603
61.1,78.57146,17.57603,61.1,78.57146,17.57603
61.1,78.57146,17.57603,61.1,78.57146,17.57603
61.1,78.57146,17.57603,61.1,78.57146,17.57603
61.1,78.57146,17.57603,61.1,78.57146,17.57603
61.1,78.57146,17.57603,61.1,78.57146,17.57603
61.1,78.57146,17.57603,61.1,78.57146,17.57603
61.1,78.57146,17.57603,61.1,78.57146,17.57603
61.1,78.57146,17.57603,61.1,78.57146,17.57603
61.1,78.57146,17.57603,61.1,78.57146,17.57603
61.1,78.57146,17.57603,61.1,78.57146,17.57603
61.1,78.57146,17.57603,61.1,78.57146,17.57603
61.1,78.57146,17.57603,61.1,78.57146,17.57603
61.1,78.57146,17.57603,61.1,78.57146,17.57603
61.1,78.57146,17.57603,61.1,78.57146,17.57603
61.1,78.57146,17.57603,61.1,78.57146,17.57603
61.1,78.57146,17.57603,61.1,78.57146,17.57603
61.1,78.57146,17.57603,61.1,78.57146,17.57603
61.3,78.5744700090001,17.5785000090001,61.2,78.57357,17.5776
61.3,78.5744700090001,17.5785000090001,61.2,78.57357,17.5776
61.4,78.5753700180002,17.5794000180002,61.2,78.57357,17.5776
61.45,78.5758200225002,17.5798500225002,61.2,78.57357,17.5776
61.8,78.5800799909999,17.5773099909999,61.9,78.58098,17.57821
61.9,78.58098,17.57821,61.9,78.58098,17.57821
62,78.5818800090001,17.5791100090001,61.9,78.58098,17.57821
62,78.5818800090001,17.5791100090001,61.9,78.58098,17.57821
62.2,78.5834799909999,17.5775999909999,62.3,78.58438,17.5785
62.35,78.5848300045,17.5789500045,62.3,78.58438,17.5785
62.5,78.5861800180002,17.5803000180002,62.3,78.58438,17.5785
62.55,78.5866300225002,17.5807500225002,62.3,78.58438,17.5785
62.83,78.5892399846999,17.5775299846998,63,78.59077,17.57906
62.9,78.5898699909999,17.5781599909999,63,78.59077,17.57906
63,78.59077,17.57906,63,78.59077,17.57906
63,78.59077,17.57906,63,78.59077,17.57906
63,78.59077,17.57906,63,78.59077,17.57906
63,78.59077,17.57906,63,78.59077,17.57906
63,78.59077,17.57906,63,78.59077,17.57906
63,78.59077,17.57906,63,78.59077,17.57906
63.05,78.5912200045,17.5795100045,63,78.59077,17.57906
63.1,78.5916700090001,17.5799600090001,63,78.59077,17.57906
63.2,78.5925700180002,17.5808600180002,63,78.59077,17.57906
63.2,78.5925700180002,17.5808600180002,63,78.59077,17.57906
63.2,78.5925700180002,17.5808600180002,63,78.59077,17.57906
63.3,78.5934700270003,17.5817600270003,63,78.59077,17.57906
63.3,78.5934700270003,17.5817600270003,63,78.59077,17.57906
63.6,78.5960099639996,17.5728899639996,64,78.59961,17.57649
63.8,78.5978099819998,17.5746899819998,64,78.59961,17.57649
64,78.59961,17.57649,64,78.59961,17.57649
64.15,78.6009600135001,17.5778400135001,64,78.59961,17.57649
64.2,78.6014100180002,17.5782900180002,64,78.59961,17.57649
64.2,78.6014100180002,17.5782900180002,64,78.59961,17.57649
64.4,78.6032100360004,17.5800900360004,64,78.59961,17.57649
64.5,78.6041100450005,17.5809900450005,64,78.59961,17.57649
64.5,78.6041100450005,17.5809900450005,64,78.59961,17.57649
64.5,78.6041100450005,17.5809900450005,64,78.59961,17.57649
64.6,78.6046899549995,17.5680599549995,65.1,78.60919,17.57256
64.6,78.6046899549995,17.5680599549995,65.1,78.60919,17.57256
65,78.6082899909999,17.5716599909999,65.1,78.60919,17.57256
65,78.6082899909999,17.5716599909999,65.1,78.60919,17.57256
65,78.6082899909999,17.5716599909999,65.1,78.60919,17.57256
65,78.6082899909999,17.5716599909999,65.1,78.60919,17.57256
65,78.6082899909999,17.5716599909999,65.1,78.60919,17.57256
65.1,78.60919,17.57256,65.1,78.60919,17.57256
65.1,78.60919,17.57256,65.1,78.60919,17.57256
65.1,78.60919,17.57256,65.1,78.60919,17.57256
65.1,78.60919,17.57256,65.1,78.60919,17.57256
65.3,78.6109900180002,17.5743600180002,65.1,78.60919,17.57256
65.4,78.6118900270003,17.5752600270003,65.1,78.60919,17.57256
65.5,78.6127900360004,17.5761600360004,65.1,78.60919,17.57256
65.5,78.6127900360004,17.5761600360004,65.1,78.60919,17.57256
65.55,78.6132400405004,17.5766100405004,65.1,78.60919,17.57256
65.7,78.6141699729997,17.5666899729997,66,78.61687,17.56939
65.8,78.6150699819998,17.5675899819998,66,78.61687,17.56939
65.8,78.6150699819998,17.5675899819998,66,78.61687,17.56939
65.9,78.6159699909999,17.5684899909999,66,78.61687,17.56939
66,78.61687,17.56939,66,78.61687,17.56939
66,78.61687,17.56939,66,78.61687,17.56939
66,78.61687,17.56939,66,78.61687,17.56939
66.1,78.6177700090001,17.5702900090001,66,78.61687,17.56939
66.2,78.6186700180002,17.5711900180002,66,78.61687,17.56939
66.25,78.6191200225002,17.5716400225002,66,78.61687,17.56939
66.4,78.6204700360004,17.5729900360004,66,78.61687,17.56939
66.5,78.6213700450005,17.5738900450005,66,78.61687,17.56939
66.5,78.6213700450005,17.5738900450005,66,78.61687,17.56939
66.55,78.6200699594996,17.5597799594996,67,78.62412,17.56383
66.6,78.6205199639996,17.5602299639996,67,78.62412,17.56383
66.6,78.6205199639996,17.5602299639996,67,78.62412,17.56383
66.6,78.6205199639996,17.5602299639996,67,78.62412,17.56383
66.6,78.6205199639996,17.5602299639996,67,78.62412,17.56383
66.75,78.6218699774998,17.5615799774998,67,78.62412,17.56383
66.9,78.6232199909999,17.5629299909999,67,78.62412,17.56383
67,78.62412,17.56383,67,78.62412,17.56383
67,78.62412,17.56383,67,78.62412,17.56383
67,78.62412,17.56383,67,78.62412,17.56383
67,78.62412,17.56383,67,78.62412,17.56383
67,78.62412,17.56383,67,78.62412,17.56383
67,78.62412,17.56383,67,78.62412,17.56383
67,78.62412,17.56383,67,78.62412,17.56383
67,78.62412,17.56383,67,78.62412,17.56383
67.2,78.6259200180002,17.5656300180002,67,78.62412,17.56383
67.5,78.6286200450005,17.5683300450005,67,78.62412,17.56383
67.5,78.6286200450005,17.5683300450005,67,78.62412,17.56383
67.55,78.6236699594996,17.5516799594996,68,78.62772,17.55573
67.6,78.6241199639996,17.5521299639996,68,78.62772,17.55573
67.6,78.6241199639996,17.5521299639996,68,78.62772,17.55573
67.72,78.6251999747997,17.5532099747997,68,78.62772,17.55573
67.85,78.6263699864999,17.5543799864999,68,78.62772,17.55573
67.9,78.6268199909999,17.5548299909999,68,78.62772,17.55573
68,78.62772,17.55573,68,78.62772,17.55573
68,78.62772,17.55573,68,78.62772,17.55573
68,78.62772,17.55573,68,78.62772,17.55573
68,78.62772,17.55573,68,78.62772,17.55573
68,78.62772,17.55573,68,78.62772,17.55573
68,78.62772,17.55573,68,78.62772,17.55573
68,78.62772,17.55573,68,78.62772,17.55573
68.1,78.6286200090001,17.5566300090001,68,78.62772,17.55573
68.1,78.6286200090001,17.5566300090001,68,78.62772,17.55573
68.1,78.6286200090001,17.5566300090001,68,78.62772,17.55573
68.5,78.6322200450005,17.5602300450005,68,78.62772,17.55573
68.5,78.6322200450005,17.5602300450005,68,78.62772,17.55573
68.5,78.6322200450005,17.5602300450005,68,78.62772,17.55573
68.55,78.6259599594996,17.5428499594996,69,78.63001,17.5469
68.6,78.6264099639996,17.5432999639996,69,78.63001,17.5469
68.6,78.6264099639996,17.5432999639996,69,78.63001,17.5469
68.8,78.6282099819998,17.5450999819998,69,78.63001,17.5469
68.9,78.6291099909999,17.5459999909999,69,78.63001,17.5469
68.95,78.6295599955,17.5464499955,69,78.63001,17.5469
69,78.63001,17.5469,69,78.63001,17.5469
69,78.63001,17.5469,69,78.63001,17.5469
69,78.63001,17.5469,69,78.63001,17.5469
69,78.63001,17.5469,69,78.63001,17.5469
69.15,78.6313600135001,17.5482500135001,69,78.63001,17.5469
69.2,78.6318100180002,17.5487000180002,69,78.63001,17.5469
69.25,78.6322600225002,17.5491500225002,69,78.63001,17.5469
69.4,78.6336100360004,17.5505000360004,69,78.63001,17.5469
69.4,78.6336100360004,17.5505000360004,69,78.63001,17.5469
69.5,78.6345100450005,17.5514000450005,69,78.63001,17.5469
69.5,78.6345100450005,17.5514000450005,69,78.63001,17.5469
69.5,78.6345100450005,17.5514000450005,69,78.63001,17.5469
69.6,78.6289499639996,17.5340099639996,70,78.63255,17.53761
69.9,78.6316499909999,17.5367099909999,70,78.63255,17.53761
70,78.63255,17.53761,70,78.63255,17.53761
70,78.63255,17.53761,70,78.63255,17.53761
70,78.63255,17.53761,70,78.63255,17.53761
70.2,78.6343500180002,17.5394100180002,70,78.63255,17.53761
70.3,78.6352500270003,17.5403100270003,70,78.63255,17.53761
70.3,78.6352500270003,17.5403100270003,70,78.63255,17.53761
70.45,78.6366000405004,17.5416600405004,70,78.63255,17.53761
70.45,78.6366000405004,17.5416600405004,70,78.63255,17.53761
70.6,78.6331799639996,17.5265199639996,71,78.63678,17.53012
70.65,78.6336299684997,17.5269699684997,71,78.63678,17.53012
70.65,78.6336299684997,17.5269699684997,71,78.63678,17.53012
71,78.63678,17.53012,71,78.63678,17.53012
71,78.63678,17.53012,71,78.63678,17.53012
71,78.63678,17.53012,71,78.63678,17.53012
71,78.63678,17.53012,71,78.63678,17.53012
71,78.63678,17.53012,71,78.63678,17.53012
71,78.63678,17.53012,71,78.63678,17.53012
71.2,78.6379699909999,17.5271499909999,71.3,78.63887,17.52805
71.2,78.6379699909999,17.5271499909999,71.3,78.63887,17.52805
71.3,78.63887,17.52805,71.3,78.63887,17.52805
71.3,78.63887,17.52805,71.3,78.63887,17.52805
71.35,78.6393200045,17.5285000045,71.3,78.63887,17.52805
71.4,78.6397700090001,17.5289500090001,71.3,78.63887,17.52805
71.5,78.6406700180002,17.5298500180002,71.3,78.63887,17.52805
71.6,78.6415700270003,17.5307500270003,71.3,78.63887,17.52805
71.6,78.6415700270003,17.5307500270003,71.3,78.63887,17.52805
71.6,78.6415700270003,17.5307500270003,71.3,78.63887,17.52805
71.65,78.6392699684997,17.5197899684997,72,78.64242,17.52294
71.8,78.6406199819998,17.5211399819998,72,78.64242,17.52294
71.9,78.6415199909999,17.5220399909999,72,78.64242,17.52294
71.9,78.6415199909999,17.5220399909999,72,78.64242,17.52294
71.92,78.6416999927999,17.5222199927999,72,78.64242,17.52294
72,78.64242,17.52294,72,78.64242,17.52294
72,78.64242,17.52294,72,78.64242,17.52294
72,78.64242,17.52294,72,78.64242,17.52294
72.1,78.6433200090001,17.5238400090001,72,78.64242,17.52294
72.2,78.6442200180002,17.5247400180002,72,78.64242,17.52294
72.4,78.6444099819998,17.5167399819998,72.6,78.64621,17.51854
72.4,78.6444099819998,17.5167399819998,72.6,78.64621,17.51854
72.45,78.6448599864999,17.5171899864999,72.6,78.64621,17.51854
72.5,78.6453099909999,17.5176399909999,72.6,78.64621,17.51854
72.6,78.64621,17.51854,72.6,78.64621,17.51854
72.65,78.6458,17.51815,72.65,78.6458,17.51815
72.65,78.6458,17.51815,72.65,78.6458,17.51815
72.65,78.6458,17.51815,72.65,78.6458,17.51815
72.65,78.6458,17.51815,72.65,78.6458,17.51815
72.65,78.6458,17.51815,72.65,78.6458,17.51815
72.65,78.6458,17.51815,72.65,78.6458,17.51815
72.65,78.6458,17.51815,72.65,78.6458,17.51815
72.65,78.6458,17.51815,72.65,78.6458,17.51815
72.65,78.6458,17.51815,72.65,78.6458,17.51815
72.65,78.6458,17.51815,72.65,78.6458,17.51815
72.65,78.6458,17.51815,72.65,78.6458,17.51815
72.65,78.6458,17.51815,72.65,78.6458,17.51815
72.7,78.6462500045,17.5186000045,72.65,78.6458,17.51815
72.85,78.6476000180002,17.5199500180002,72.65,78.6458,17.51815
72.9,78.6480500225002,17.5204000225002,72.65,78.6458,17.51815
72.9,78.6480500225002,17.5204000225002,72.65,78.6458,17.51815
72.9,78.6480500225002,17.5204000225002,72.65,78.6458,17.51815
73,78.6461499774998,17.5111999774998,73.25,78.6484,17.51345
73,78.6461499774998,17.5111999774998,73.25,78.6484,17.51345
73,78.6461499774998,17.5111999774998,73.25,78.6484,17.51345
73,78.6461499774998,17.5111999774998,73.25,78.6484,17.51345
73.2,78.6479499955,17.5129999955,73.25,78.6484,17.51345
73.25,78.6484,17.51345,73.25,78.6484,17.51345
73.3,78.64905,17.51308,73.3,78.64905,17.51308
73.3,78.64905,17.51308,73.3,78.64905,17.51308
73.3,78.64905,17.51308,73.3,78.64905,17.51308
73.3,78.64905,17.51308,73.3,78.64905,17.51308
73.3,78.64905,17.51308,73.3,78.64905,17.51308
73.3,78.64905,17.51308,73.3,78.64905,17.51308
73.3,78.64905,17.51308,73.3,78.64905,17.51308
73.3,78.64905,17.51308,73.3,78.64905,17.51308
73.3,78.64905,17.51308,73.3,78.64905,17.51308
73.3,78.64905,17.51308,73.3,78.64905,17.51308
73.3,78.64905,17.51308,73.3,78.64905,17.51308
73.6,78.6511300216002,17.5145000216002,73.36,78.64897,17.51234
73.7,78.6498799729997,17.5050199729997,74,78.65258,17.50772
73.9,78.6516799909999,17.5068199909999,74,78.65258,17.50772
74,78.65258,17.50772,74,78.65258,17.50772
74,78.65258,17.50772,74,78.65258,17.50772
74,78.65258,17.50772,74,78.65258,17.50772
74,78.65258,17.50772,74,78.65258,17.50772
74.2,78.6543800180002,17.5095200180002,74,78.65258,17.50772
74.3,78.6552800270003,17.5104200270003,74,78.65258,17.50772
74.3,78.6552800270003,17.5104200270003,74,78.65258,17.50772
74.4,78.6561800360004,17.5113200360004,74,78.65258,17.50772
74.45,78.6534099639996,17.4974799639996,74.85,78.65701,17.50108
74.65,78.6552099819998,17.4992799819998,74.85,78.65701,17.50108
74.8,78.6565599955,17.5006299955,74.85,78.65701,17.50108
74.9,78.6574600045,17.5015300045,74.85,78.65701,17.50108
75,78.6575,17.50008,75,78.6575,17.50008
75,78.6575,17.50008,75,78.6575,17.50008
75,78.6575,17.50008,75,78.6575,17.50008
75,78.6575,17.50008,75,78.6575,17.50008
75.15,78.6588500135001,17.5014300135001,75,78.6575,17.50008
75.2,78.6593000180002,17.5018800180002,75,78.6575,17.50008
75.25,78.6597500225002,17.5023300225002,75,78.6575,17.50008
75.3,78.6602000270003,17.5027800270003,75,78.6575,17.50008
75.45,78.6615500405004,17.5041300405004,75,78.6575,17.50008
75.8,78.6602499819998,17.4903799819998,76,78.66205,17.49218
75.95,78.6615999955,17.4917299955,76,78.66205,17.49218
76,78.66205,17.49218,76,78.66205,17.49218
76,78.66205,17.49218,76,78.66205,17.49218
76,78.66205,17.49218,76,78.66205,17.49218
76,78.66205,17.49218,76,78.66205,17.49218
76,78.66205,17.49218,76,78.66205,17.49218
76,78.66205,17.49218,76,78.66205,17.49218
76,78.66205,17.49218,76,78.66205,17.49218
76,78.66205,17.49218,76,78.66205,17.49218
76,78.66205,17.49218,76,78.66205,17.49218
76,78.66205,17.49218,76,78.66205,17.49218
76.4,78.6656500360004,17.4957800360004,76,78.66205,17.49218
76.5,78.6665500450004,17.4966800450005,76,78.66205,17.49218
76.5,78.6665500450004,17.4966800450005,76,78.66205,17.49218
76.5,78.6665500450004,17.4966800450005,76,78.66205,17.49218
76.5,78.6665500450004,17.4966800450005,76,78.66205,17.49218
76.9,78.6651999909999,17.4831699909999,77,78.6661,17.48407
77,78.6661,17.48407,77,78.6661,17.48407
77,78.6661,17.48407,77,78.6661,17.48407
77,78.6661,17.48407,77,78.6661,17.48407
77,78.6661,17.48407,77,78.6661,17.48407
77,78.6661,17.48407,77,78.6661,17.48407
77,78.6661,17.48407,77,78.6661,17.48407
77,78.6661,17.48407,77,78.6661,17.48407
77,78.6661,17.48407,77,78.6661,17.48407
77,78.6661,17.48407,77,78.6661,17.48407
77.1,78.6670000090001,17.4849700090001,77,78.6661,17.48407
77.1,78.6670000090001,17.4849700090001,77,78.6661,17.48407
77.1,78.6670000090001,17.4849700090001,77,78.6661,17.48407
77.1,78.6670000090001,17.4849700090001,77,78.6661,17.48407
77.1,78.6670000090001,17.4849700090001,77,78.6661,17.48407
77.1,78.6670000090001,17.4849700090001,77,78.6661,17.48407
77.1,78.6670000090001,17.4849700090001,77,78.6661,17.48407
77.2,78.6679000180002,17.4858700180002,77,78.6661,17.48407
77.3,78.6688000270003,17.4867700270003,77,78.6661,17.48407
77.4,78.6697000360004,17.4876700360004,77,78.6661,17.48407
77.5,78.6706000450005,17.4885700450005,77,78.6661,17.48407
77.5,78.6706000450005,17.4885700450005,77,78.6661,17.48407
77.5,78.6706000450005,17.4885700450005,77,78.6661,17.48407
77.55,78.6710500495005,17.4890200495005,77,78.6661,17.48407
77.6,78.6715000540005,17.4894700540005,77,78.6661,17.48407
77.6,78.6715000540005,17.4894700540005,77,78.6661,17.48407
77.7,78.6647999504995,17.4683499504995,78.25,78.66975,17.4733
77.75,78.6652499549995,17.4687999549995,78.25,78.66975,17.4733
77.8,78.6656999594996,17.4692499594996,78.25,78.66975,17.4733
78,78.6674999774998,17.4710499774998,78.25,78.66975,17.4733
78,78.6674999774998,17.4710499774998,78.25,78.66975,17.4733
78,78.6674999774998,17.4710499774998,78.25,78.66975,17.4733
78.2,78.6692999955,17.4728499955,78.25,78.66975,17.4733
78.25,78.66975,17.4733,78.25,78.66975,17.4733
78.25,78.66975,17.4733,78.25,78.66975,17.4733
78.25,78.66975,17.4733,78.25,78.66975,17.4733
78.4,78.6711000135001,17.4746500135001,78.25,78.66975,17.4733
78.4,78.6711000135001,17.4746500135001,78.25,78.66975,17.4733
78.5,78.6720000225002,17.4755500225002,78.25,78.66975,17.4733
78.5,78.6720000225002,17.4755500225002,78.25,78.66975,17.4733
78.55,78.6724500270003,17.4760000270003,78.25,78.66975,17.4733
78.6,78.6729000315003,17.4764500315003,78.25,78.66975,17.4733
78.8,78.6662699594996,17.4603799594996,79.25,78.67032,17.46443
78.85,78.6667199639996,17.4608299639996,79.25,78.67032,17.46443
78.9,78.6671699684997,17.4612799684997,79.25,78.67032,17.46443
78.9,78.6671699684997,17.4612799684997,79.25,78.67032,17.46443
78.9,78.6671699684997,17.4612799684997,79.25,78.67032,17.46443
79,78.6680699774998,17.4621799774998,79.25,78.67032,17.46443
79,78.6680699774998,17.4621799774998,79.25,78.67032,17.46443
79,78.6680699774998,17.4621799774998,79.25,78.67032,17.46443
79,78.6680699774998,17.4621799774998,79.25,78.67032,17.46443
79,78.6680699774998,17.4621799774998,79.25,78.67032,17.46443
79.25,78.67032,17.46443,79.25,78.67032,17.46443
79.4,78.6716700135001,17.4657800135001,79.25,78.67032,17.46443
79.45,78.6721200180002,17.4662300180002,79.25,78.67032,17.46443
79.5,78.6725700225002,17.4666800225002,79.25,78.67032,17.46443
79.85,78.6674299819998,17.4554599819998,80.05,78.66923,17.45726
79.9,78.6678799864999,17.4559099864999,80.05,78.66923,17.45726
80,78.6687799955,17.4568099955,80.05,78.66923,17.45726
80,78.6687799955,17.4568099955,80.05,78.66923,17.45726
80,78.6687799955,17.4568099955,80.05,78.66923,17.45726
80,78.6687799955,17.4568099955,80.05,78.66923,17.45726
80.05,78.66923,17.45726,80.05,78.66923,17.45726
80.26,78.6711200189002,17.4591500189002,80.05,78.66923,17.45726
80.4,78.6723800315003,17.4604100315003,80.05,78.66923,17.45726
80.5,78.6732800405004,17.4613100405004,80.05,78.66923,17.45726
80.5,78.6732800405004,17.4613100405004,80.05,78.66923,17.45726
80.5,78.6732800405004,17.4613100405004,80.05,78.66923,17.45726
80.5,78.6732800405004,17.4613100405004,80.05,78.66923,17.45726
80.55,78.6737300450005,17.4617600450005,80.05,78.66923,17.45726
80.6,78.6741800495005,17.4622100495005,80.05,78.66923,17.45726
80.6,78.6741800495005,17.4622100495005,80.05,78.66923,17.45726
80.6,78.6741800495005,17.4622100495005,80.05,78.66923,17.45726
81,78.6653599774998,17.4440999774998,81.25,78.66761,17.44635
81,78.6653599774998,17.4440999774998,81.25,78.66761,17.44635
81.2,78.6671599955,17.4458999955,81.25,78.66761,17.44635
81.4,78.66788,17.44487,81.4,78.66788,17.44487
81.4,78.66788,17.44487,81.4,78.66788,17.44487
81.4,78.66788,17.44487,81.4,78.66788,17.44487
81.4,78.66788,17.44487,81.4,78.66788,17.44487
81.4,78.66788,17.44487,81.4,78.66788,17.44487
81.4,78.66788,17.44487,81.4,78.66788,17.44487
81.4,78.66788,17.44487,81.4,78.66788,17.44487
81.4,78.66788,17.44487,81.4,78.66788,17.44487
81.5,78.66844,17.44435,81.5,78.66844,17.44435
81.5,78.66844,17.44435,81.5,78.66844,17.44435
81.5,78.66844,17.44435,81.5,78.66844,17.44435
81.55,78.66711,17.44179,81.55,78.66711,17.44179
81.55,78.66711,17.44179,81.55,78.66711,17.44179
81.55,78.66711,17.44179,81.55,78.66711,17.44179
81.55,78.66711,17.44179,81.55,78.66711,17.44179
81.55,78.66711,17.44179,81.55,78.66711,17.44179
81.55,78.66711,17.44179,81.55,78.66711,17.44179
81.55,78.66711,17.44179,81.55,78.66711,17.44179
81.6,78.6675600045,17.4422400045,81.55,78.66711,17.44179
81.6,78.6675600045,17.4422400045,81.55,78.66711,17.44179
81.6,78.6675600045,17.4422400045,81.55,78.66711,17.44179
81.6,78.6675600045,17.4422400045,81.55,78.66711,17.44179
81.7,78.66848499775,17.44187499775,81.725,78.66871,17.4421
81.7,78.66848499775,17.44187499775,81.725,78.66871,17.4421
81.7,78.66848499775,17.44187499775,81.725,78.66871,17.4421
81.77,78.66922,17.44203,81.77,78.66922,17.44203
81.77,78.66922,17.44203,81.77,78.66922,17.44203
81.77,78.66922,17.44203,81.77,78.66922,17.44203
81.77,78.66922,17.44203,81.77,78.66922,17.44203
81.77,78.66922,17.44203,81.77,78.66922,17.44203
81.77,78.66922,17.44203,81.77,78.66922,17.44203
81.77,78.66922,17.44203,81.77,78.66922,17.44203
81.77,78.66922,17.44203,81.77,78.66922,17.44203
81.77,78.66922,17.44203,81.77,78.66922,17.44203
81.77,78.66922,17.44203,81.77,78.66922,17.44203
82,78.66989,17.44006,82,78.66989,17.44006
82,78.66989,17.44006,82,78.66989,17.44006
82,78.66989,17.44006,82,78.66989,17.44006
